dataset,case,edits,words,wer,delta_edits_vs_baseline,rel_reduction_vs_baseline,wall_sec,whisper_total_ms
small_specific_hard_manifest,probe3_wg-1.2_we0.0_wl1.2,14,296,0.0472972972972973,-3,0.17647058823529413,92.61030387878418,90495.52000000002
small_specific_hard_manifest,probe3_wg-1.5_we0.0_wl0.3,14,296,0.0472972972972973,-3,0.17647058823529413,92.69157814979553,90631.62
small_specific_hard_manifest,probe3_wg-1.2_we0.0_wl0.3,14,296,0.0472972972972973,-3,0.17647058823529413,92.69834852218628,90495.63
small_specific_hard_manifest,probe3_wg-1.0_we-0.8_wl1.2,14,296,0.0472972972972973,-3,0.17647058823529413,92.84186363220215,90788.71999999999
small_specific_hard_manifest,probe3_wg-1.2_we-0.8_wl0.8,14,296,0.0472972972972973,-3,0.17647058823529413,92.85692644119263,90857.46
small_specific_hard_manifest,probe3_wg-1.2_we-0.2_wl0.8,14,296,0.0472972972972973,-3,0.17647058823529413,92.867116689682,90718.95
small_specific_hard_manifest,probe3_wg-1.0_we-0.5_wl0.8,14,296,0.0472972972972973,-3,0.17647058823529413,92.88035893440247,90628.81999999999
small_specific_hard_manifest,probe3_wg-1.0_we-0.2_wl0.8,14,296,0.0472972972972973,-3,0.17647058823529413,92.93701553344727,90900.59999999999
small_specific_hard_manifest,probe3_wg-1.0_we0.2_wl0.3,14,296,0.0472972972972973,-3,0.17647058823529413,93.00582480430603,90957.25999999998
small_specific_hard_manifest,probe3_wg-1.2_we-0.2_wl1.2,14,296,0.0472972972972973,-3,0.17647058823529413,93.01956009864807,90821.15
small_specific_hard_manifest,probe3_wg-0.5_we0.0_wl0.3,14,296,0.0472972972972973,-3,0.17647058823529413,93.02770185470581,90837.89
small_specific_hard_manifest,probe3_wg-1.5_we-0.2_wl0.3,14,296,0.0472972972972973,-3,0.17647058823529413,93.04680132865906,90936.20000000001
small_specific_hard_manifest,probe3_wg-1.0_we0.0_wl0.8,14,296,0.0472972972972973,-3,0.17647058823529413,93.1282250881195,91103.68000000001
small_specific_hard_manifest,probe3_wg-0.8_we-0.8_wl0.8,14,296,0.0472972972972973,-3,0.17647058823529413,93.16005635261536,91062.31
small_specific_hard_manifest,probe3_wg-1.0_we-0.2_wl0.3,14,296,0.0472972972972973,-3,0.17647058823529413,93.19235849380493,91056.49
small_specific_hard_manifest,probe3_wg-1.0_we-0.5_wl1.2,14,296,0.0472972972972973,-3,0.17647058823529413,93.33796572685242,91005.64
small_specific_hard_manifest,probe3_wg-1.2_we-0.5_wl0.8,14,296,0.0472972972972973,-3,0.17647058823529413,93.42004919052124,91248.32999999999
small_specific_hard_manifest,probe3_wg-1.2_we0.2_wl0.8,14,296,0.0472972972972973,-3,0.17647058823529413,93.43469476699829,91288.26
small_specific_hard_manifest,probe3_wg-1.5_we-0.2_wl0.8,14,296,0.0472972972972973,-3,0.17647058823529413,93.49386143684387,91234.69
small_specific_hard_manifest,probe3_wg-1.2_we0.2_wl0.3,14,296,0.0472972972972973,-3,0.17647058823529413,93.64638209342957,91679.03999999996
small_specific_hard_manifest,probe3_wg-1.0_we-0.2_wl1.2,14,296,0.0472972972972973,-3,0.17647058823529413,93.82509517669678,91661.44999999998
small_specific_hard_manifest,probe3_wg-1.5_we0.2_wl0.3,14,296,0.0472972972972973,-3,0.17647058823529413,93.93650817871094,91817.58
small_specific_hard_manifest,probe3_wg-0.5_we0.2_wl1.2,14,296,0.0472972972972973,-3,0.17647058823529413,94.22375321388245,92353.58
small_specific_hard_manifest,probe3_wg-1.5_we-0.5_wl1.2,14,296,0.0472972972972973,-3,0.17647058823529413,94.34623861312866,92039.68000000001
small_specific_hard_manifest,probe3_wg-1.5_we-0.5_wl0.8,14,296,0.0472972972972973,-3,0.17647058823529413,94.44161462783813,92007.76999999997
small_specific_hard_manifest,probe3_wg-0.5_we-0.2_wl1.2,14,296,0.0472972972972973,-3,0.17647058823529413,94.81698393821716,92769.11
small_specific_hard_manifest,probe3_wg-0.8_we-0.2_wl0.8,14,296,0.0472972972972973,-3,0.17647058823529413,95.02852320671082,92892.07000000002
small_specific_hard_manifest,probe3_wg-0.5_we0.0_wl1.2,14,296,0.0472972972972973,-3,0.17647058823529413,95.29817461967468,93322.06999999999
small_specific_hard_manifest,baseline,17,296,0.057432432432432436,0,0.0,93.1483781337738,91137.90000000001
small_specific_hard_manifest,probe3_wg-0.5_we-0.8_wl0.3,18,296,0.060810810810810814,1,-0.058823529411764705,91.59642124176025,89537.94
small_specific_hard_manifest,probe3_wg-1.5_we-0.5_wl0.3,18,296,0.060810810810810814,1,-0.058823529411764705,91.706627368927,89553.85999999999
small_specific_hard_manifest,probe3_wg-1.5_we-0.8_wl0.3,18,296,0.060810810810810814,1,-0.058823529411764705,92.13925504684448,90022.79000000001
small_specific_hard_manifest,probe3_wg-1.2_we-0.8_wl0.3,18,296,0.060810810810810814,1,-0.058823529411764705,92.28313446044922,90328.0
small_specific_hard_manifest,probe3_wg-0.8_we-0.5_wl0.3,18,296,0.060810810810810814,1,-0.058823529411764705,92.33508706092834,90316.49000000002
small_specific_hard_manifest,probe3_wg-0.5_we-0.5_wl0.3,18,296,0.060810810810810814,1,-0.058823529411764705,92.48178315162659,90452.06999999999
small_specific_hard_manifest,probe3_wg-1.0_we-0.8_wl0.3,18,296,0.060810810810810814,1,-0.058823529411764705,92.7109625339508,90684.48
small_specific_hard_manifest,probe3_wg-1.0_we-0.5_wl0.3,18,296,0.060810810810810814,1,-0.058823529411764705,92.76140332221985,90504.87999999999
small_specific_hard_manifest,probe3_wg-0.8_we-0.8_wl0.3,18,296,0.060810810810810814,1,-0.058823529411764705,92.95643353462219,91004.69
small_specific_hard_manifest,probe3_wg-1.2_we-0.5_wl0.3,18,296,0.060810810810810814,1,-0.058823529411764705,93.70052361488342,91556.65000000001
tiny_original_hard_manifest,probe3_wg-1.2_we-0.8_wl0.8,10,300,0.03333333333333333,0,0.0,102.03096055984497,98779.76
tiny_original_hard_manifest,probe3_wg-1.0_we-0.8_wl0.8,10,300,0.03333333333333333,0,0.0,102.98947215080261,99814.26
tiny_original_hard_manifest,probe3_wg-1.5_we-0.8_wl0.8,10,300,0.03333333333333333,0,0.0,103.06610989570618,99909.65000000001
tiny_original_hard_manifest,probe3_wg-0.5_we-0.8_wl0.8,10,300,0.03333333333333333,0,0.0,103.44067168235779,100337.96999999999
tiny_original_hard_manifest,baseline,10,300,0.03333333333333333,0,0.0,103.57756304740906,100359.46
tiny_original_hard_manifest,probe3_wg-0.8_we-0.8_wl0.8,10,300,0.03333333333333333,0,0.0,105.52565503120422,102339.35
tiny_original_hard_manifest,probe3_wg-0.8_we-0.8_wl1.2,11,300,0.03666666666666667,1,-0.1,99.28584218025208,96180.13999999998
tiny_original_hard_manifest,probe3_wg-1.2_we0.2_wl0.8,11,300,0.03666666666666667,1,-0.1,100.42654013633728,97260.12999999999
tiny_original_hard_manifest,probe3_wg-1.0_we-0.2_wl1.2,11,300,0.03666666666666667,1,-0.1,100.57448077201843,96512.64999999998
tiny_original_hard_manifest,probe3_wg-0.5_we0.2_wl0.3,11,300,0.03666666666666667,1,-0.1,100.71597838401794,97594.98000000001
tiny_original_hard_manifest,probe3_wg-1.0_we-0.5_wl0.8,11,300,0.03666666666666667,1,-0.1,100.77120971679688,97565.31999999999
tiny_original_hard_manifest,probe3_wg-1.0_we0.0_wl1.2,11,300,0.03666666666666667,1,-0.1,100.94989585876465,97784.52999999998
tiny_original_hard_manifest,probe3_wg-1.5_we0.2_wl1.2,11,300,0.03666666666666667,1,-0.1,101.05194163322449,98030.23000000001
tiny_original_hard_manifest,probe3_wg-1.5_we0.2_wl0.3,11,300,0.03666666666666667,1,-0.1,101.13401699066162,98100.03
tiny_original_hard_manifest,probe3_wg-0.5_we-0.2_wl0.8,11,300,0.03666666666666667,1,-0.1,101.1356418132782,97911.45999999999
tiny_original_hard_manifest,probe3_wg-1.2_we0.2_wl0.3,11,300,0.03666666666666667,1,-0.1,101.29390978813171,97896.92
tiny_original_hard_manifest,probe3_wg-1.0_we-0.5_wl1.2,11,300,0.03666666666666667,1,-0.1,101.44180202484131,98439.59999999999
tiny_original_hard_manifest,probe3_wg-1.0_we-0.2_wl0.3,11,300,0.03666666666666667,1,-0.1,101.49013829231262,98395.31999999998
tiny_original_hard_manifest,probe3_wg-1.0_we0.0_wl0.3,11,300,0.03666666666666667,1,-0.1,101.6177339553833,97727.05
tiny_original_hard_manifest,probe3_wg-0.5_we0.0_wl0.8,11,300,0.03666666666666667,1,-0.1,101.64375758171082,98354.70999999999
tiny_original_hard_manifest,probe3_wg-1.0_we-0.8_wl1.2,11,300,0.03666666666666667,1,-0.1,101.71021223068237,98603.63000000002
tiny_original_hard_manifest,probe3_wg-0.8_we-0.5_wl1.2,11,300,0.03666666666666667,1,-0.1,101.80841016769409,98897.09
tiny_original_hard_manifest,probe3_wg-1.0_we0.2_wl0.8,11,300,0.03666666666666667,1,-0.1,101.83026146888733,98034.95
tiny_original_hard_manifest,probe3_wg-1.5_we0.0_wl0.3,11,300,0.03666666666666667,1,-0.1,101.87650752067566,98645.44
tiny_original_hard_manifest,probe3_wg-1.2_we-0.5_wl0.8,11,300,0.03666666666666667,1,-0.1,101.98734903335571,98837.47
tiny_original_hard_manifest,probe3_wg-0.5_we-0.5_wl0.8,11,300,0.03666666666666667,1,-0.1,101.99096512794495,98785.43999999999
tiny_original_hard_manifest,probe3_wg-1.0_we-0.2_wl0.8,11,300,0.03666666666666667,1,-0.1,102.04262089729309,98937.05000000002
tiny_original_hard_manifest,probe3_wg-0.5_we-0.5_wl1.2,11,300,0.03666666666666667,1,-0.1,102.07138204574585,98991.54
tiny_original_hard_manifest,probe3_wg-1.0_we0.0_wl0.8,11,300,0.03666666666666667,1,-0.1,102.07829189300537,98849.20999999999
tiny_original_hard_manifest,probe3_wg-1.0_we-0.8_wl0.3,11,300,0.03666666666666667,1,-0.1,102.08375120162964,98674.52
tiny_original_hard_manifest,probe3_wg-1.5_we-0.5_wl1.2,11,300,0.03666666666666667,1,-0.1,102.10906076431274,98874.53
tiny_original_hard_manifest,probe3_wg-0.5_we0.0_wl1.2,11,300,0.03666666666666667,1,-0.1,102.13778948783875,98635.78999999998
tiny_original_hard_manifest,probe3_wg-0.5_we-0.8_wl1.2,11,300,0.03666666666666667,1,-0.1,102.21358823776245,98964.89
